Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Dominican Republic,277905705.0,286503265.0,358716233.0,475708303.0,479071012.0,432276643.0,502392226.0,689685196.0,761030641.0,822462832.0,1155580240.0,913549092.0,1997235017.0,2506461948.0,2212448073.0,1808953611.0,2145836323.0,2443207132.0,2387193484.0,2289557443.0,2675589021.0
Ukraine,12154062.0,21777675.0,29383625.0,41626467.0,51215544.0,51104883.0,86427272.0,112033346.0,135927804.0,150293942.0,254639292.0,226898192.0,165029004.0,167850036.0,183342892.0,236054453.0,173471517.0,125722892.0,121500591.0,98769778.0
Ghana,12581029.0,14219146.0,16068504.0,23538355.0,38058405.0,50330673.0,50930057.0,55951844.0,47279275.0,112341906.0,117532540.0,348472383.0,373642795.0,402148481.0,303552086.0,255599569.0,401814410.0,377607852.0,217703734.0,200734095.0,212793508.0
Tonga,3107560.0,3641017.0,3985342.0,3949967.0,3780833.0,3065722.0,3316547.0,3868882.0,4923549.0,6816414.0,12962019.0,10324232.0,19839499.0,18366773.0,20390267.0,18257916.0,21915410.0,8852004.0,6651119.0,4239172.0,3150588.0
Cayman Islands,14107922.0,16580025.0,18551461.0,20844817.0,23954344.0,27312235.0,31562862.0,32183004.0,33219760.0,38478136.0,43372903.0,51275306.0,67905884.0,62982556.0,53325818.0,50964979.0,52606436.0,47509963.0,36437320.0,31597912.0,24551033.0
Libya,869796.0,1089505.0,1187175.0,2183987.0,1943133.0,1245986.0,1057363.0,2518588.0,1173535.0,2842741.0,5951047.0,10065448.0,22315488.0,42717744.0,44824202.0,45769615.0,74512276.0,64696512.0,49783385.0,68327688.0,49616806.0
Indonesia,43006174.0,51233559.0,64908310.0,80182997.0,108896613.0,143009765.0,118234624.0,123659914.0,148728628.0,134431493.0,145024565.0,498729717.0,348730780.0,232312508.0,222632770.0,279266129.0,256327018.0,179077111.0,147144029.0,172229352.0,160842969.0
Central African Republic,200503.0,230263.0,362184.0,419033.0,441798.0,197817.0,2575579.0,283375.0,196265.0,802093.0,562122.0,684886.0,921238.0,1587488.0,2506867.0,2798088.0,2645679.0,7029325.0,2631867.0,1590940.0,2181147.0
Mauritius,559038.0,705189.0,951621.0,1282580.0,3901813.0,8610612.0,16349344.0,19118505.0,11573191.0,11206254.0,7641634.0,15824583.0,4920587.0,4706805.0,18252828.0,9405850.0,44472892.0,12836837.0,13338059.0,17071899.0,10460196.0
Liechtenstein,469051.0,535179.0,546105.0,425164.0,294475.0,182812.0,492101.0,331983.0,490626.0,197348.0,4717607.0,9114213.0,11335575.0,8011889.0,32687525.0,25336681.0,37275032.0,54591843.0,8835655.0,8826928.0,3270545.0
Vietnam,7670162.0,22572549.0,49242596.0,81097380.0,125111901.0,182693511.0,211891280.0,280633390.0,352335061.0,322392203.0,290784009.0,210235375.0,340595062.0,310581744.0,331534957.0,487714306.0,578148942.0,438981292.0,261014000.0,308610818.0,297489904.0
Mali,1784126.0,2007465.0,2618763.0,3483187.0,743848.0,7211054.0,8461302.0,7734143.0,5509728.0,7928286.0,10726924.0,30612478.0,43699377.0,45083085.0,55967515.0,67056612.0,61680094.0,148083289.0,59858649.0,61517797.0,65461454.0
Russia,54394026.0,76198969.0,92826188.0,122920988.0,153193202.0,190323015.0,228655859.0,220719818.0,208352217.0,177158778.0,337084139.0,421930180.0,408704411.0,411557282.0,422984159.0,502188005.0,322365914.0,221780344.0,296772791.0,246166863.0
Bulgaria,5239923.0,6548082.0,8670456.0,11229933.0,13779012.0,14377324.0,16800492.0,34817847.0,29597901.0,51172995.0,63376605.0,90797150.0,88303551.0,86467093.0,86392949.0,54661159.0,105875781.0,112957082.0,94388885.0,114858645.0,91407665.0
Romania,14478255.0,16849724.0,21603689.0,27110060.0,35169035.0,32400934.0,89395242.0,74105663.0,78657694.0,119254123.0,209367573.0,229381766.0,312254410.0,164226375.0,156277976.0,112921045.0,123317331.0,110727483.0,71859989.0,98432705.0,68241069.0
Angola,503109.0,561095.0,704596.0,1622703.0,2559864.0,2893080.0,4532692.0,3725408.0,3157924.0,25669027.0,33633886.0,53117078.0,68616007.0,47497053.0,30750738.0,50065679.0,66146814.0,51209530.0,29642313.0,33426763.0,34138814.0
Chad,185181.0,228371.0,314686.0,266398.0,248687.0,222090.0,518990.0,579335.0,407521.0,679063.0,1210407.0,2424684.0,9478399.0,7136463.0,7461603.0,12383876.0,19222455.0,20206314.0,9727469.0,10169167.0,6437462.0
South Africa,34459547.0,43130295.0,64709225.0,90428288.0,120758992.0,140057877.0,158190933.0,207327082.0,146193863.0,157269262.0,92562346.0,277681345.0,331636449.0,350291963.0,359157993.0,363417112.0,302287023.0,200715497.0,240918053.0,228710260.0,165761807.0
Cyprus,10546312.0,7218142.0,8745144.0,10408445.0,10553172.0,11606438.0,12700435.0,21599719.0,19330354.0,24778762.0,27218547.0,19974590.0,19490576.0,16576002.0,17173521.0,20531816.0,34320330.0,25223161.0,15762545.0,22705230.0,14408608.0
Sweden,67427320.0,73058146.0,87731222.0,98759910.0,134154543.0,172689747.0,199067314.0,237252498.0,232037189.0,198270472.0,259891322.0,233905879.0,247643585.0,254102930.0,280303595.0,308799529.0,268489804.0,234383898.0,148930759.0,159917738.0,133855296.0
Qatar,3620625.0,3864557.0,4527720.0,5522795.0,7060672.0,7245908.0,6928787.0,7786678.0,8736253.0,16659663.0,20002525.0,37588302.0,30535485.0,34660879.0,52287793.0,34644087.0,55315373.0,77712861.0,61894228.0,60996595.0,46550725.0
